"songID","title","artist","album"
"TRAQRAM128F4296694","Cuore Appassionato","Sergio Franchi","I Giovani Assi Della Fisarmonica"
"TRAQRFD128F9322DE6","Cancion De Amor","2 Minutos","Novedades"
"TRAQRFN128F93071EA","Last Thursday (Call Me Crazy)","Carolyn Arends","Feel Free"
"TRAQRHA128F93001EB","Between Love & Hate","The Strokes","Room On Fire"
"TRAQRJO128F42B7B09","Dungeon Master","EPMD / Nocturnal","Back In Business"
"TRAQRLZ128F425CE1D","Blue Cave","Steve Smith","Chantal's Way"
"TRAQRNL128F42148D3","Walking Through the Ghetto","Sugar Minott","Ghetto-ology + Dub"
"TRAQRRD128F425F8E7","Laquelle Des Deux Est La Plus Snob","Jacques Dutronc","Intégrale Les Cactus"
"TRAQRSK128F4279043","Estas Listo","Juan Carlos Baglietto","Modelo Para Armar"
"TRAQRSO128F92D5C48","Endeka Para","Natassa Theodoridou","Dipla Se Sena"
"TRAQRTB128F9332168","Near My Soul","The Sonics","Fire and Ice II - The 'Lost' Tapes"
"TRAQRTQ128F42707EA","Something 'Bout Love","Lisa Lisa & Cult Jam","Super Hits"
"TRAQRUZ128F149627D","Sangha the Outcast","Nick Ingman","Two Brothers"
"TRAQRYZ128F4291DCB","My Prerogative","Britney Spears","My Prerogative"
"TRAQRZP128F931C1F1","Ol' Mother Earth (Album Version)","Tony Joe White","The Best Of Tony Joe White Featuring ""Polk Salad Annie"
"TRAQSAG128F9354A2A","Bass Fanactiks","DJ Phiene","Da Grand Architek"
"TRAQSEG128F9327EB9","All Your Love [Live 1999]","Gary Moore","Essential Montreux"
"TRAQSEU12903CE5966","Stereo + Video","D:Fuse vs The Scumfrog","Stereo + Video"
"TRAQSGM128F4296A20","Bazooka","Pat Travers","Black Betty - The Anthology"
"TRAQSPU128F422146B","Black Night","Halfway to Gone","Halfway to Gone"
"TRAQSVV128EF34BBEC","Geh","Kuba","Unter Wert"
"TRAQSWI128F9343039","Cry Like An Angel","Shawn Colvin","Steady On"
"TRAQSWR128F92F1357","Waiting For A Train [Live]","John Sebastian","Cheapo-Cheapo Productions Presents Real Live John Sebastian"
"TRAQSWY12903CEB99F","Menssa","Loketo","Soukous Trouble"
"TRAQSYW12903CB969B","Carrie's Theme","John Frizzell","Whiteout : Music from The Original Motion Picture"
"TRAQTBF12903CCC1B7","Oi! Oi! Oi!","Cockney Rejects","Oi! The Album"
"TRAQTCE128F92E341E","Miina ja Mikko markkinoilla","Esa Pakarinen","Esa Pakarinen"
"TRAQTEH128F427DD91","I've Been Cryin' Since You've Been Gone","New Roanoke Jug Band","A Pretty Gal's Love"
"TRAQTKV128F427BFA5","Saturday Night's Alright (For Fighting)","Nickelback featuring Kid Rock","Charlie's Angels: Full Throttle (Music From The Motion Picture)"
"TRAQTOS128F428E94B","The One Piece Puzzle","SKYCLAD","Another Fine Mess"
"TRAQTRL128F428C2AF","Mai","Loudermilk","The Red Record"
"TRAQTYT12903D134AC","What I've Got In Mind","Billie Jo Spears","Blanket On The Ground"
"TRAQUBY128F42671D0","Soul Etouffe","Jazz Crusaders","Louisiana Hot Sauce"
"TRAQUCX12903CD43F9","Never-ending","Esion Jim","Backroom Beats 2"
"TRAQUFS12903CF9F32","How Long","Joe Grushecky","Down the Road Apiece - Live"
"TRAQUIR128F429B067","Cancion De Cuna_ Op. 49_ No. 4 (Brahms)","Mariano Yanani","Babies Go To Sleep"
"TRAQUJD128F933BBF9","Dubrovnic","Les Ogres De Barback","Concert"
"TRAQUJP128F146082C","Out In The Street","UFO","The Essential UFO"
"TRAQUQK128F92D13C1","Haunted House","Gene Simmons","Haunted House:The Complete Gene Simmons on Hi Records"
"TRAQURF128F932BAFA","A Disconsolate Winter Landscape","Crematorium","For All Our Sins"
"TRAQUTI128F92FF7A6","Galopera","Los Fabulosos","Los 3 Paraguayos"
"TRAQUVZ128F932B2B7","Tennessee Blues (Album Version)","Geoff Muldaur","Is Having A Wonderful Time"
"TRAQUWF128E07924E4","Niggas Die 4 Me","Drag-On / DMX","Opposite Of H20"
"TRAQUZJ128F92F7059","Diamond In The Bluff","Memphis Sheiks","Diamond In The Bluff"
"TRAQVCT12903CD7F32","Release Me","Don Gibson","Sweet Dreams"
"TRAQVDI128F42969C8","Nature's Disappearing","John Mayall & The Bluesbreakers","Wake Up Call"
"TRAQVFU12903CDCB07","These Days","Take It Back!","Can't Fight Robots"
"TRAQVJC128F932E431","Mambo Italiano","Tony Murena","Passion"
"TRAQVJM128F9310F20","When I Grow Up","Fever Ray","When I Grow Up"
"TRAQVLJ128F4283F4D","Silent Night","Philip Bailey","The Colours Of Christmas"
"TRAQVMY128F424C862","Spain","Neviss","Backseat Travelling"
"TRAQVOG128F9340E58","I.Y.A.","Chris Brown","Graffiti"
"TRAQVQM128F933DFEB","Lost In The Future","Sneaky Sound System","Sneaky Sound System"
"TRAQVSH128F92EF9A5","The Loco Motion","Little Eva","Girls of the 60's"
"TRAQVTL128F42B2A06","I Love You Baby","Thrilla U","Sings R&B & Pop Hits"
"TRAQVTO128F14696A6","Da Funk","Daft Punk","Homework"
"TRAQVUG128F145EB2E","What If I Kissed You Right Now?","Joi","Star Kitty's Revenge"
"TRAQVUG128F4286DE3","Transmission - [The Factory_ Manchester Live 11 April 1980]","Joy Division","Unknown Pleasures [Collector's Edition]"
"TRAQVWM128F426CFAD","Raise Your Hand","Janis Joplin","Janis"
"TRAQWEF128F92D2831","Icicle Rain","Claire Hamill","Voices"
"TRAQWGP128F932EAFE","Ill Always Love You","The Tokens","The Lion Sleeps Tonight"
"TRAQWJZ128F4243C9B","Great Escape (Good Intentions)","Bob Neuwirth","Back To The Front"
"TRAQWKC128F428BD2C","The Strongest Wind That Blows","Shriekback","Cormorant"
"TRAQWUU128F4231383","Main Title/Animal Crackers","The Marx Brothers","Horse Feathers / Animal Crackers"
"TRAQWVS128F92D6481","Non-Stop Floater","Marcelo Radulovich","To Lilliput & Back Vol. 1-"
"TRAQWXH128F93163FE","Ki An O Ageras Fisa","Nikos Xilouris","Kiklos Seferi"
"TRAQXAZ12903CF156D","Nie mehr heim","Kapelle Herrenweide","Kavalierstart"
"TRAQXJY12903CF3A0E","House of Love","Steel Pulse","Rage and Fury"
"TRAQXKZ128F429D175","People Make The World","The Box Tops","The Letter/Neon Rainbow"
"TRAQXOQ128F93228A9","Noites Cariocas (Minhas Noites Sem Sono)","Gal Costa","Minha Voz_ Minha Vida"
"TRAQXYU12903CD9262","I Loves You Porgy","Percy Faith","Porgy & Bess"
"TRAQYFL12903D138CF","Descontrol","Daddy Yankee","Daddy Yankee Mundial"
"TRAQYMX12903CAB6C6","Jenny Jenny","The Shirrows","Shakin' All Over Again"
"TRAQYOC128F9341CDC","Genesis","Busta Rhymes","Genesis"
"TRAQYRR128F92F8632","Twelve Gates To The City","John Cephas & Phil Wiggins","Gary Davis Style: The Legacy of Reverand Gary Davis"
"TRAQYSF128F425D3D8","Con La Tinta De Mi Sangre","Mazz","Tejano All Stars: Masterpieces Vol 1"
"TRAQYUA128F428742F","You Gotta Move","Mississippi Fred McDowell","Good Morning Little School Girl"
"TRAQYVG128F92FE7E1","How Old Are You","Loudon Wainwright III","I'm Alright"
"TRAQYWJ128F931282C","Engine Skull","Cancer Bats","Kerrang! The Album '09"
"TRAQYXL128F425EA21","We Will Stand","Russ Taff","Rivers Of Joy"
"TRAQYZI128F4273CF3","Indian Queen","Electric Light Orchestra","Flashback"
"TRAQYZO128F930BC98","Easy or Not (Album Version)","To My Surprise","To My Surprise"
"TRAQYZO12903CB818E","Hillcrest Drive","The Del McCoury Band","It's Just The Night"
"TRAQZAA128F4281E5F","Casava Piece Riddim","Sly Dunbar","Cassava Piece Riddim"
"TRAQZBF128F42830A1","Easy Life (Live)","Cockney Rejects","Live And Loud"
"TRAQZDZ128F92C9FCE","Principe Nino - Original","Orquesta Broadway","Paraiso"
"TRAQZFU128F429AF8D","Life Upon The Wicked Stage","Sophie Tucker","The Golden Jubilee Album"
"TRAQZGZ128F92FF445","Salsa pa tí","Perrocker","Estrella de Ros"
"TRAQZIY128F427F117","Lagrima","Terry Muska","The Tarrega Legacy (Music of the Father of the Classical Guitar)"
"TRAQZJM128F4216397","Sick 2 Think","Why?","Sanddollars EP"
"TRAQZMQ12903CB7E9D","Mansion in the Sky","Florida Boys","World's Most Beloved Hymns - Vol 2"
"TRAQZPC12903CDE0D5","Going Out Tonight","HardNox","Going Out Tonight (feat. Jaime) - Single"
"TRAQZPU128F14B06DE","Studio Dialogue (#26)","The Stooges","1970: The Complete Fun House Sessions"
"TRAQZQC128F14ACB44","Allez_ Glissez!","Quadro Nuevo","Luna Rossa"
"TRAQZQX128F931338F","Touch The Sky","Kanye West / Lupe Fiasco","Touch The Sky"
"TRAQZSL128F426A842","Don't Bogart","Headhunter","Rebirth"
"TRAQZTC128F933E227","Oh The Joy That Came To Me","Sister Rosetta Tharpe","Never Alone"
"TRAQZUA12903CE65F2","Love and happiness","Billy Price_ Fred Chapellier","Night work"
"TRAQZWH128F934B093","Don't Start Me Cryin' Now","DMZ","Live At The Rat"
"TRARAAG128F42437FB","Concerto For Saxophone (Quartet Version): Movement IV","Philip Glass","Philip Glass: Saxophone"
"TRARACF128F424FACF","Come Alive","Agnostic Front","Warriors"
"TRARAEG128F42647B2","Trying To Get To Heaven","Bob Dylan","Time Out Of Mind"
"TRARAEU12903CB396C","Misty Valley","Frank Chacksfield & His Orchestra","Velvet And Lovely Lady"
"TRARAGQ12903CB6892","Sehnsuchtsexpress","Frl.Menke","Ich will's gefährlich"
"TRARAHB128F428928E","Do Your Will (Album Version)","The Rance Allen Group","All the Way"
"TRARAIG128F424DDCC","Heyya Heyya","Ramy Ayach","Albi Mal"
"TRARAIO128E0780FDE","Spitting Games","Snow Patrol","Snow Patrol: Sessions@AOL"
"TRARAJS12903CAD54F","System of Play","Theodor Zox","Run Away"
"TRARAKX12903CBADE2","So hell mit Klause Duo","Flowin Immo et Les Freaqz","Immoment"
"TRARALS128F934F7C1","Oh What A Feeling","Everly Brothers","The Very Best Of"
"TRARANL128F1478789","Drones","Rise Against","The Sufferer & The Witness"
"TRARATE128F92FE56A","Check the bomb","Refractory","Refractory"
"TRARAZI128F427F3B4","Llama y Verás","Luis Alberto Spinetta","Silver Sorgo"
"TRARBBK128F427ED68","Elle Et Moi","Koffi Olomide","Tcha Tcho"
"TRARBCN128F92F3559","Xiang Zai Le Huo","Eason Chan","Get A Life"
"TRARBDK128F92C7F0B","Wot U Say","Various Production","Maskmen"
"TRARBFC128EF3500F8","Chatterbox","Sex Pistols","Submission"
"TRARBGM12903CC5026","Never Alone","Open Hand","The Dream"
"TRARBGR128F42264D1","It's My Party","Lesley Gore","'60s Pop Number 1's"
"TRARBIM12903CECEE0","For Me This Is Happy","Gene Pitney","The Country Side of Gene Pitney"
"TRARBJW128E0788A1A","Keep The Circle Around","Inspiral Carpets","Greatest Hits"
"TRARBKD128F42BA84D","Sporco Ma Distinto","Ennio Morricone","Le Ruffian (Bande originale du film de José Giovanni (1982))"
"TRARBKI128F423DFA4","What'll I Do For Satisfaction (LP Version)","Johnny Daye","Stax-Volt: The Complete Singles 1959-1968"
"TRARBLB128F14AD018","Birth Of The Falls","Stephen Warbeck","Dreamkeeper"
"TRARBQM128F92FBB81","Portraying Light With Rainbow Colored Crayon","An Cafe","Magnya Carta"
"TRARBVD128F4239284","Damn That Radio [Live]","The Wreckers","Way Back Home: Live From New York City"
"TRARBXA128F426E188","Columbus Stockade Blues","Charlie McCoy","Harpin´ The Blues"
"TRARBYC128F92CEF3C","Camisa Amarela","Gal Costa","Aquarela Do Brasil"
"TRARBZK128F934549A","Style","Enuff Z Nuff","Tweaked"
"TRARCAU128F9337F05","Trumansburg Whistle","Gershon Kingsley","Music To Moog By Gershon Kingsley"
"TRARCJT128F9316BA9","Sporable","Winifred Phillips","Spore Hero"
"TRARCMH12903CB8E8B","Portobello Lass","Harry Lauder","Stop Your Tickling Jock"
"TRARCNN12903CD5262","Reuben James","Kenny Rogers","Country Superstar"
"TRARCNT12903CC4767","The Waiting","Zombina & The Skeletones","Death Valley High"
"TRARCSJ12903CA71D8","Grey Skies Turn Blue","MxPx","Panic"
"TRARCZH12903CF7D2F","Rock Steady","Bad Company","In Concert: Merchants Of Cool"
"TRARDCR12903CE6FBE","Heart Breakin' Blues","Cannon's Jug Stompers","The Best Of Cannon's Jug Stompers"
"TRARDFD12903CECB2C","I Can't Help Myself","Tyrone Davis","Call Tyrone"
"TRARDHN128F4243072","Wraparound Shades (Album)","Zumpano","Look What The Rookie Did"
"TRARDJY128F14750EA","Year Zero","30 Seconds To Mars","30 Seconds To Mars"
"TRARDLO128F42A0469","King Jesus Is My Captain","Birmingham Jubilee Singers","Birmingham Jubilee Singers Vol. 1 (1926-1927)"
"TRARDNE128F1472357","Profound Sound (Take Two Album Version)","Ill Harmonics","Take Two"
"TRARDOK128F9300AB5","The Earth Isn't Humming","Thrice","Live At The House Of Blues"
"TRARDRG128F931766E","Champion (World)","Davol","Nature Of The Beast"
"TRARDRX128F9325812","Satisfaction","Who Made Who","Gomma Dance Tracks Vol. 2"
"TRARDSC128F148B688","I've Grown Accustomed To His Face I've Grown Accustomed To His Face","Shelby Flint","Cast Your Fate To The Wind"
"TRARDSS12903D0C029","Tango Andorra","Aimable","Music of the little Four"
"TRARDUI12903CBF6B6","Autofokus","K.I.Z.","Das Rap Deutschland Kettensägen Massaker"
"TRAREAP12903D09025","El divertido","Orquesta Sublime","20 Superhits Charangueros"
"TRAREDZ12903CFB6E3","Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls","Pelle Carlberg","In A Nutshell"
"TRAREGG128F425A5D8","Dreaming Of April","Out Of The Grey","Gravity"
"TRAREHS128F92F8E13","New Sensation","Snow Patrol","Snow Patrol Late Night Tales"
"TRARELT128F9310B6E","For The Good Times","Dart","Don't Let The Bastards Get You Down"
"TRAREOY128F93199EF","Blackwood Moth","Milieu","Remodelled"
"TRARESK12903D169F7","Pussy Hole","DJ Nasty","Cherry Popper"
"TRARESY128F42444FC","El Cumbanchero","Günter Noris","Millennium-Tanzparty"
"TRAREWD128F425AC6A","Wolf In Sheep's Clothing","Jeff And Sheri Easter","My_ Oh My!"
"TRAREZN128F424E0FA","Goons Lurkin (Instrumental Album Version)","Plies","The Real Testament"
"TRAREZS128F428ACED","Lost Circles","React","Deus Ex Machina"
"TRARFAB128F4244BB7","Tanz","ZENFU","tiefblau"
"TRARFAV128F428B7B2","Nerio Compra Una Contestadora","Los Amigos Invisibles","The New Sound of the Venezuelan Gozadera"
"TRARFAZ128F93481AD","Isku Pitkästä Ilosta","Korpiklaani","Karkelo"
"TRARFCT12903CD3545","Can't Help Falling In Love","Brian Dullaghan","Songs For A Wedding - 18 Songs For That Special Day"
"TRARFKP12903CF5DF1","From My Hands","Salt The Wound","Ares"
"TRARFLF128F425B49B","Paradise In Your Eyes","Winston Reedy","Love Thing"
"TRARFOC128F92ED401","The Way I Am","Eminem","Curtain Call"
"TRARFQL128F931E523","Voodoo Doll","Fergie","The Dutchess"
"TRARFQY12903CA07B6","One More Ride (Digitally Remastered)","Johnny Cash","Mi Collection - Volume 2"
"TRARFSH128F92DFDED","Sunset Manifesto","Flink","Moog"
"TRARFSI128F92C5B06","Killer (Single Version)","Seal","Killer"
"TRARFTH128F93052CF","Coming Back For More feat. Colin Corvez","Daniel Paul","Coming Back For More"
"TRARFWJ128F9339D70","Birch","Maximilian Hecker","Lady Sleep"
"TRARFXI128F1468CE3","Same Old Thing","Albert Collins","Collins Mix"
"TRARGBM128F428F65E","A Lo Clasico","Daddy Yankee","El Cartel: The Big Boss"
"TRARGCC128F92F34B7","Zhi Xiang Ni hui Yi","Hacken Lee","De Xin Ying Shou Yan Chang Hui 2006"
"TRARGDO12903C956AA","Amaze","Jimmy Riley","Love Canticle"
"TRARGLY128F935AAD5","Radio Rape","The Cortinas","Please Don't Hit Me"
"TRARGTV128F4274FB6","Ain't No Game","Masta Ace Incorporated","Sittin' On Chrome"
"TRARGZR128F92E28D6","Parchman Farm","Hot Tuna","LIVE AT SWEETWATER II"
"TRARHBD128F423A0EA","Children Of Love","Abijah","Abijah"
"TRARHCB128F148D1B0","The Haunting","The Misfits","American Psycho"
"TRARHFF128F933D378","Just Say Yes","Dickies","Locked 'n' Loaded"
"TRARHFV128F92E0ECE","Old Fashioned Baby","Pee Wee Crayton","Blues Guitar Magic"
"TRARHKQ128F92EF0B2","A Veces Hablo De Ti","Tito Allen","Clase y Sabor"
"TRARHLY128F42698CA","Some Kind Of Zombie (Criscoteque Remix)","Audio Adrenaline","Some Kind Of Zombie"
"TRARHMM128F92F2DC9","All or Nothin' Gal","Jessie Lee Miller","Now You're Gonna Be Loved"
"TRARHXX128F93477A0","Faithkeeper_ Part 1","David & Steve Gordon","Christmas in the Southwest"
"TRARIGL128F422B9CE","Fascinating Rhythm (Instrumental) (2007 Digital Remaster)","Billy May & His Orchestra","The Original Ballroom Dancing Album"
"TRARIIY128F147187D","Radar For Love","Kiss","Asylum"
"TRARIKA128F9335A8C","Everyone make love","Cool cavemen","Multipolar"
"TRARIMG128F931B45A","Grand Frère","Philippe Sarde","Princesses / Un Frère"
"TRARIMP128F933D217","Heavy On My Mind (Album Version)","Back Door Slam","Roll Away"
"TRARINE128F4280B9C","Out In The Street (Live) (2008 Digital Remaster)","UFO","Strangers In The Night (Remaster)"
"TRARIPU128F92FA1E1","Up Above My Head","Sister Rosetta Tharpe & Marie","Backline Volume 47"
"TRARIRG128F147FC96","I'm Not Moving","Phil Collins","Face Value"
"TRARITF12903CE7DA9","Playa del sous-sol","Alain-François","Vivant"
"TRARIWH128E079349F","Columbia","Oasis","Supersonic"
"TRARIZK128F92FF27A","Antarctica Starts Here","John Cale","Paris s'éveille"
"TRARJEK128F930B3AA","Couldn't Stand The Weather","Stevie Ray Vaughan And Double Trouble","3 CD Slipcase"
"TRARJEM128F92E444D","Big Bounce","David Arkenstone","Chillout Lounge"
"TRARJGM12903CF5DAC","Closin' Moes","Jeff Massanari Trio","For The Music"
"TRARJKN128F92F6CF8","Bubblin' (Anita Demo)","Camp Lo","The Best of Camp Lo Vol. 2"
"TRARJLC128F9323715","In Style","David Johansen","In Style (With Bonus Tracks)"
"TRARJMX128F149BE14","T-Ball and Indian Guides (LP Version)","Bill Engvall","Dorkfish"
"TRARJPL128F931C7D2","Summer Summer","The Almost","Monster Monster"
"TRARJVW128F14937AB","La Rue Du Babouin","Françoise Hardy - Maurane","Parenthèses"
"TRARKAN128F429AB6D","Our Lady Of Fatima","Kitty Kallen","Our Lady... Kitty Kallen"
"TRARKDH128F4270965","Ithaki","Peggy Zina","Trexe"
"TRARKDV128F42500F2","Banda Yango","Tshala Muana","Mutuashi"
"TRARKEH128F1463CB2","Delilah","The Sensational Alex Harvey Band","Live / The Penthouse Tapes"
"TRARKFW128F92D20CD","Reprise: Tú mi delirio - Guajira - Si te contara - El manisero","Chucho Valdés","Cancionero Cubano"
"TRARKGW128F92EB8F9","Guilty Partner","New Order","Technique [Collector's Edition]"
"TRARKPB12903C9B67A","Te Miattad Változott Meg Az Életem","Belami","Hiába Kerestelek"
"TRARKRC128E0791D82","Song For Love","Extreme","Extreme II - Pornograffitti"
"TRARKSW128F42758D1","La Rosa (Live)","Bobby Pulido","En Vivo...Desde Monterrey_ México"
"TRARKTC128F4244934","Syvä meri (Oceano)","Kari Tapio","Kaksi maailmaa"
"TRARKTI128F9310BA2","Let's Call Him ""Andre","Bruce Rowland","Andre"
"TRARKXM128F14911B0","I Got A Seecret","Redman","Doc's Da Name 2000"
"TRARLGD128F93119C1","I Constantly Thank God For Esteban [Live In Chicago]","Panic At The Disco","Live In Chicago"
"TRARLJI128F933E881","000GrandPno","Pumpkin Buzzard","Perfect Dragon"
"TRARLOJ128F92DFA03","Pai Keros","Christos Dantis","Ta Yousoufakia"
"TRARLTG12903CF06FD","Nachts um halb drei","Janina","Yeah Yeah"
"TRARLYN128F422BC3C","Iron Man","Mat Maneri","Trinity"
"TRARMDJ128F931F980","French Suite: A Paris Thing","William Goldstein","First Impressions"
"TRARMFD128F4231386","You Must Do Your Best Tonight / I Represent/Animal Crackers","The Marx Brothers","Horse Feathers / Animal Crackers"
"TRARMHA128F92E7D32","I'm Not A Loser","Descendents","Somery"
"TRARMHD12903D02A2A","Turn Up The Bass","Fast Eddie featuring Kool Rock","Turn Up the Bass"
"TRARMIK128F4270A74","De Paris Un Caballero","Barbarito Diez","Asi Bailaba Cuba Vol. Iv"
"TRARMLZ128F9330684","Killing Me Softly With His Song","CoCo Lee","Everyone Love The Live Concert Of Ms. Charming CoCo"
"TRARMNI128F9336EF9","Afro Profondo","Daniela Dessì","Ethnic Lounge 2"
"TRARMPI12903CCE6BD","Girl You Need My Love","Doniki","Drop It Acoustic Riddim"
"TRARMPK128F9302164","You Had Me From Hello (Lullaby Rendition of Kenny Chesney)","Hushabye Baby","Hushabye Baby : Lullaby Renditions of Country Music Favorites Volume 2"
"TRARMRC128F424317A","Oh Scat Mix Up","Tim Exile","Tim Exile's Nuisance Gabbaret Lounge"
"TRARMRJ128F92EBD5C","Collecting Dust","Life Long Tragedy","Runaways"
"TRARMUI128F147162F","The Modern World","The Jam","The Jam Story"
"TRARMUY12903D02555","Lihava enkeli","Murskahumppa","Murskapunkkia"
"TRARMUZ128F14AA0EA","Roller Derby","Leon Russell","Carney"
"TRARMWA128F424147D","Nothing's Clear (Album Version)","Ill Nino","Revolution Revolucion"
"TRARMYQ128F149F18A","Are You Ever Gonna Love Me?","Jimmy Wayne","Jimmy Wayne"
"TRARMYZ128F426150A","So deep","Ann Lee","So Deep"
"TRARMZO128F93362A2","Love Theme (The Falling In Love)","Burt Bacharach","Isn't She Great"
"TRARNAJ128F92CD7F9","Walk Away From Love","Willie Clayton","Willie Clayton's Greatest Hits - Midnight Doctor"
"TRARNAS128EF355915","I Found You","The Impressions","The Impressions"
"TRARNBZ128F4238CF7","Strange Things","Tanto Metro & Devonte","Riddim Driven: Celebration"
"TRARNCP128F42AB2B0","Calm Da Seas","Dave Hollister","Witness Protection"
"TRARNIL12903C9A9C8","Afraid Of Change (Tribal Vocal Mix)","Casa Bulga","Afraid Of Change"
"TRARNJN12903CE49F8","Ran Kan Kan","Nestor Torres","Mi Alma Latina (My Latin Soul)"
"TRARNKQ12903CE7299","Grow Up_ Grow Old","Debbie Davies","Love The Game"
"TRARNMW128F92DE2D4","Dholna Dholna","Naseebo Lal","Ronde Ne Nain"
"TRARNZA128F424EC6A","Rainbow Country (Red Gold And Green Version)","Bob Marley & The Wailers","Mystic Mixes - An Exclusive Remix Collection"
